idEmprego,nmEmprego,nivelExp,idEmpresa,idLoc
11474,AI Consultant,MI,128,3
11475,AI Architect,EX,14,13
11476,Machine Learning Researcher,EN,50,4
11477,NLP Engineer,EX,202,9
11478,AI Product Manager,EX,26,12
11479,Machine Learning Engineer,EN,137,4
11480,AI Research Scientist,MI,215,18
11481,Data Engineer,SE,133,13
11482,AI Consultant,EN,171,16
11483,ML Ops Engineer,MI,72,12
11484,ML Ops Engineer,MI,174,3
11485,Machine Learning Engineer,SE,17,13
11486,AI Architect,MI,68,16
11487,Data Scientist,MI,49,20
11488,Research Scientist,MI,237,5
11489,Machine Learning Engineer,MI,55,16
11490,ML Ops Engineer,EX,203,10
11491,AI Research Scientist,EX,230,5
11492,Computer Vision Engineer,SE,135,4
11493,Machine Learning Researcher,MI,168,18
11494,Autonomous Systems Engineer,MI,84,14
11495,Data Engineer,SE,200,8
11496,AI Specialist,MI,31,7
11497,Principal Data Scientist,EN,142,13
11498,Machine Learning Researcher,MI,21,6
11499,Principal Data Scientist,EN,4,13
11500,NLP Engineer,SE,68,5
11501,Principal Data Scientist,SE,120,3
11502,Data Analyst,EN,228,7
11503,NLP Engineer,EN,196,20
11504,NLP Engineer,EN,147,14
11505,AI Architect,MI,116,14
11506,Data Scientist,MI,32,20
11507,Data Engineer,EX,17,13
11508,Computer Vision Engineer,EX,218,4
11509,Machine Learning Researcher,EN,226,19
11510,ML Ops Engineer,MI,148,15
11511,ML Ops Engineer,SE,147,5
11512,Deep Learning Engineer,EX,73,11
11513,Head of AI,EN,54,13
11514,Research Scientist,MI,146,15
11515,AI Consultant,SE,169,19
11516,AI Consultant,MI,40,17
11517,Autonomous Systems Engineer,MI,56,11
11518,ML Ops Engineer,MI,108,18
11519,Machine Learning Researcher,SE,138,19
11520,ML Ops Engineer,MI,201,12
11521,AI Product Manager,MI,131,8
11522,Machine Learning Researcher,MI,212,3
11523,Robotics Engineer,SE,86,17
11524,Robotics Engineer,EN,21,12
11525,Machine Learning Researcher,EN,189,10
11526,Principal Data Scientist,EN,85,4
11527,Machine Learning Researcher,SE,46,12
11528,Head of AI,MI,41,12
11529,AI Specialist,EN,69,12
11530,ML Ops Engineer,EX,70,11
11531,Robotics Engineer,EN,43,16
11532,Principal Data Scientist,MI,35,11
11533,Data Scientist,EX,186,1
11534,AI Software Engineer,EN,155,9
11535,AI Architect,EN,193,14
11536,Deep Learning Engineer,EN,178,18
11537,AI Software Engineer,MI,188,8
11538,AI Software Engineer,SE,148,4
11539,Computer Vision Engineer,SE,14,2
11540,AI Specialist,EN,183,17
11541,ML Ops Engineer,EX,192,20
11542,Head of AI,MI,118,1
11543,Data Engineer,SE,84,16
11544,Principal Data Scientist,EN,48,18
11545,Data Scientist,EX,143,9
11546,Data Engineer,EN,39,3
11547,AI Specialist,EX,92,19
11548,Data Scientist,EN,163,5
11549,Robotics Engineer,MI,110,15
11550,AI Consultant,MI,30,12
11551,AI Architect,MI,231,11
11552,AI Specialist,MI,63,9
11553,AI Software Engineer,MI,193,6
11554,NLP Engineer,EX,49,16
11555,ML Ops Engineer,SE,89,16
11556,AI Architect,SE,78,8
11557,Deep Learning Engineer,EN,205,6
11558,AI Specialist,EX,141,8
11559,AI Research Scientist,MI,136,5
11560,Autonomous Systems Engineer,SE,219,19
11561,Data Scientist,EN,8,5
11562,Data Analyst,MI,14,5
11563,AI Specialist,MI,82,15
11564,Data Analyst,EN,18,16
11565,Autonomous Systems Engineer,SE,98,4
11566,ML Ops Engineer,EN,124,6
11567,Research Scientist,EX,234,10
11568,AI Specialist,EX,140,14
11569,Data Analyst,SE,58,19
11570,AI Specialist,EX,200,12
11571,AI Product Manager,EN,113,18
11572,ML Ops Engineer,EN,201,19
11573,Principal Data Scientist,SE,150,15
11574,Data Analyst,EN,190,18
11575,Principal Data Scientist,MI,15,12
11576,Data Engineer,SE,215,11
11577,Machine Learning Engineer,SE,37,7
11578,Principal Data Scientist,MI,133,18
11579,NLP Engineer,EN,74,14
11580,AI Software Engineer,MI,199,5
11581,AI Software Engineer,MI,53,19
11582,Deep Learning Engineer,EN,101,11
11583,AI Product Manager,SE,183,3
11584,Machine Learning Engineer,EX,39,8
11585,Machine Learning Researcher,SE,3,5
11586,NLP Engineer,EX,23,6
11587,Data Analyst,EX,100,5
11588,Data Engineer,MI,127,6
11589,Computer Vision Engineer,SE,136,8
11590,Autonomous Systems Engineer,MI,173,12
11591,Robotics Engineer,MI,211,4
11592,Autonomous Systems Engineer,EN,59,3
11593,Robotics Engineer,EX,133,16
11594,AI Consultant,SE,153,4
11595,AI Research Scientist,SE,205,12
11596,Deep Learning Engineer,EX,216,14
11597,AI Software Engineer,SE,115,6
11598,Head of AI,EX,122,3
11599,AI Architect,EX,59,3
11600,Head of AI,SE,53,14
11601,Head of AI,EN,143,3
11602,ML Ops Engineer,EN,188,17
11603,Research Scientist,MI,2,10
11604,Head of AI,EX,8,14
11605,AI Specialist,SE,222,7
11606,Research Scientist,EX,40,9
11607,Data Scientist,EN,34,15
11608,AI Specialist,EN,32,6
11609,AI Specialist,EX,103,6
11610,AI Product Manager,SE,217,4
11611,AI Architect,EX,5,17
11612,Data Scientist,EN,14,10
11613,AI Specialist,MI,47,13
11614,Machine Learning Engineer,EN,87,19
11615,Autonomous Systems Engineer,SE,184,10
11616,AI Product Manager,EX,152,17
11617,Data Analyst,SE,206,8
11618,Principal Data Scientist,MI,67,9
11619,Head of AI,MI,70,8
11620,AI Software Engineer,EN,160,6
11621,Autonomous Systems Engineer,SE,106,16
11622,AI Specialist,EX,190,1
11623,Research Scientist,EX,132,12
11624,Machine Learning Engineer,SE,178,17
11625,NLP Engineer,EN,35,4
11626,Computer Vision Engineer,EX,46,20
11627,Autonomous Systems Engineer,EN,37,7
11628,Computer Vision Engineer,EN,171,8
11629,AI Architect,MI,198,3
11630,Principal Data Scientist,SE,208,8
11631,AI Product Manager,SE,106,10
11632,AI Architect,EN,4,20
11633,Deep Learning Engineer,EN,31,9
11634,AI Architect,EN,91,17
11635,Head of AI,SE,107,5
11636,AI Specialist,EX,229,10
11637,Principal Data Scientist,SE,184,8
11638,Robotics Engineer,EN,178,8
11639,Autonomous Systems Engineer,MI,38,9
11640,AI Specialist,SE,166,19
11641,AI Consultant,MI,47,14
11642,Computer Vision Engineer,SE,169,16
11643,Machine Learning Researcher,EX,62,14
11644,Deep Learning Engineer,EX,143,7
11645,Autonomous Systems Engineer,EX,190,6
11646,Machine Learning Researcher,SE,139,10
11647,Head of AI,MI,202,8
11648,AI Research Scientist,MI,239,2
11649,ML Ops Engineer,EX,181,13
11650,Robotics Engineer,MI,147,2
11651,AI Consultant,SE,63,1
11652,Computer Vision Engineer,SE,190,15
11653,Head of AI,SE,152,9
11654,Robotics Engineer,MI,222,8
11655,AI Product Manager,EX,61,10
11656,Research Scientist,EX,175,15
11657,AI Research Scientist,EN,45,13
11658,Data Analyst,EX,27,4
11659,Data Analyst,SE,112,19
11660,AI Consultant,MI,162,14
11661,AI Product Manager,EX,151,9
11662,Principal Data Scientist,MI,202,13
11663,Data Engineer,SE,108,11
11664,AI Software Engineer,SE,52,20
11665,AI Product Manager,MI,121,15
11666,Machine Learning Researcher,MI,113,12
11667,Computer Vision Engineer,EN,238,20
11668,Data Scientist,SE,79,2
11669,AI Product Manager,EX,28,10
11670,Computer Vision Engineer,SE,4,6
11671,Research Scientist,EN,190,10
11672,Data Scientist,EX,210,17
11673,Autonomous Systems Engineer,EN,132,19
11674,ML Ops Engineer,EN,233,6
11675,AI Research Scientist,SE,100,19
11676,Deep Learning Engineer,MI,21,8
11677,AI Specialist,MI,187,17
11678,Data Analyst,MI,68,1
11679,AI Consultant,EN,163,4
11680,Data Engineer,EX,173,6
11681,Research Scientist,SE,208,13
11682,Principal Data Scientist,EN,233,19
11683,Principal Data Scientist,SE,194,11
11684,Research Scientist,MI,199,13
11685,Robotics Engineer,EN,221,11
11686,Data Scientist,MI,14,2
11687,AI Research Scientist,EN,79,17
11688,AI Product Manager,MI,205,15
11689,AI Architect,SE,224,7
11690,Computer Vision Engineer,SE,64,8
11691,Computer Vision Engineer,EN,21,18
11692,NLP Engineer,SE,125,3
11693,Data Engineer,SE,36,9
11694,AI Consultant,MI,140,5
11695,AI Product Manager,EX,12,5
11696,Machine Learning Researcher,MI,30,4
11697,AI Specialist,EN,223,8
11698,AI Architect,MI,147,15
11699,Machine Learning Researcher,SE,126,18
11700,Principal Data Scientist,EN,179,14
11701,NLP Engineer,MI,72,19
11702,ML Ops Engineer,MI,222,15
11703,Data Analyst,SE,166,8
11704,Autonomous Systems Engineer,EN,91,15
11705,NLP Engineer,SE,171,5
11706,Principal Data Scientist,EN,106,18
11707,Data Engineer,SE,54,20
11708,ML Ops Engineer,MI,226,7
11709,Data Engineer,SE,129,5
11710,Data Engineer,MI,217,16
11711,AI Software Engineer,SE,17,4
11712,Data Scientist,MI,222,3
11713,Autonomous Systems Engineer,SE,209,14
11714,AI Research Scientist,EN,11,17
11715,Data Analyst,EX,199,11
11716,ML Ops Engineer,EX,67,11
11717,Deep Learning Engineer,SE,24,9
11718,AI Product Manager,EN,159,20
11719,ML Ops Engineer,EN,192,20
11720,Autonomous Systems Engineer,MI,27,8
11721,Principal Data Scientist,SE,218,11
11722,Data Analyst,SE,30,19
11723,Data Scientist,EX,184,13
11724,Machine Learning Researcher,EX,117,16
11725,Principal Data Scientist,SE,91,14
11726,Data Analyst,EX,139,8
11727,AI Architect,EX,226,18
11728,Computer Vision Engineer,EN,23,1
11729,Autonomous Systems Engineer,MI,61,14
11730,Computer Vision Engineer,SE,123,10
11731,Data Analyst,EX,86,4
11732,AI Consultant,SE,143,17
11733,Research Scientist,EN,79,2
11734,Robotics Engineer,SE,201,18
11735,ML Ops Engineer,EN,235,13
11736,Robotics Engineer,EX,183,18
11737,Data Analyst,MI,63,5
11738,Autonomous Systems Engineer,SE,8,9
11739,AI Architect,SE,82,15
11740,Robotics Engineer,EX,23,10
11741,Robotics Engineer,EN,141,4
11742,AI Software Engineer,MI,101,12
11743,Machine Learning Researcher,SE,35,2
11744,AI Architect,EX,19,18
11745,ML Ops Engineer,EN,161,7
11746,Machine Learning Researcher,SE,144,17
11747,NLP Engineer,EX,123,6
11748,AI Software Engineer,EX,74,6
11749,Deep Learning Engineer,EX,148,2
11750,AI Specialist,EX,88,5
11751,AI Consultant,MI,214,15
11752,NLP Engineer,EX,211,5
11753,AI Specialist,MI,28,17
11754,AI Research Scientist,EX,221,6
11755,AI Software Engineer,MI,234,20
11756,ML Ops Engineer,MI,101,17
11757,ML Ops Engineer,SE,70,4
11758,Head of AI,SE,208,18
11759,Machine Learning Engineer,MI,107,19
11760,AI Consultant,EX,16,8
11761,Data Scientist,EX,173,9
11762,AI Product Manager,SE,162,5
11763,Autonomous Systems Engineer,SE,132,3
11764,ML Ops Engineer,EX,223,6
11765,AI Research Scientist,SE,215,18
11766,Head of AI,SE,201,1
11767,Robotics Engineer,EX,155,19
11768,Data Engineer,EN,103,20
11769,Data Analyst,SE,62,11
11770,Data Scientist,MI,132,13
11771,Data Analyst,EN,88,9
11772,AI Research Scientist,MI,55,19
11773,Research Scientist,MI,127,17
11774,Robotics Engineer,SE,115,16
11775,Principal Data Scientist,MI,108,15
11776,Principal Data Scientist,MI,225,7
11777,Computer Vision Engineer,EN,12,8
11778,AI Architect,EX,197,9
11779,AI Research Scientist,EX,155,7
11780,Data Analyst,EX,202,8
11781,AI Product Manager,EN,157,5
11782,Principal Data Scientist,MI,51,5
11783,NLP Engineer,EX,174,3
11784,Robotics Engineer,SE,96,14
11785,AI Research Scientist,EN,110,15
11786,Deep Learning Engineer,SE,65,15
11787,Autonomous Systems Engineer,EN,35,10
11788,AI Research Scientist,SE,35,16
11789,NLP Engineer,SE,164,19
11790,Data Scientist,EX,201,13
11791,Principal Data Scientist,MI,44,13
11792,AI Research Scientist,EN,33,17
11793,AI Software Engineer,EN,164,3
11794,Deep Learning Engineer,SE,90,20
11795,NLP Engineer,EN,180,16
11796,Machine Learning Researcher,MI,186,9
11797,AI Research Scientist,SE,26,19
11798,Robotics Engineer,MI,46,9
11799,AI Consultant,SE,196,20
11800,AI Software Engineer,EX,187,7
11801,Computer Vision Engineer,SE,139,16
11802,AI Consultant,EX,231,5
11803,AI Software Engineer,EN,213,1
11804,Head of AI,SE,45,8
11805,Machine Learning Researcher,MI,83,1
11806,Research Scientist,EN,13,8
11807,Research Scientist,EX,55,20
11808,Machine Learning Engineer,MI,146,13
11809,Robotics Engineer,EN,31,6
11810,Head of AI,MI,234,13
11811,ML Ops Engineer,EN,197,14
11812,Principal Data Scientist,EN,146,2
11813,AI Specialist,MI,197,6
11814,ML Ops Engineer,SE,130,8
11815,AI Research Scientist,MI,81,20
11816,Research Scientist,MI,168,17
11817,Machine Learning Researcher,EX,213,11
11818,Data Analyst,SE,78,7
11819,AI Consultant,EN,141,8
11820,Machine Learning Researcher,MI,1,16
11821,Data Engineer,EN,195,14
11822,Data Scientist,EX,65,8
11823,Computer Vision Engineer,SE,97,18
11824,ML Ops Engineer,EX,93,17
11825,Principal Data Scientist,MI,39,10
11826,Data Engineer,SE,150,7
11827,Principal Data Scientist,EN,203,17
11828,Machine Learning Engineer,MI,198,8
11829,Data Engineer,EX,119,9
11830,Data Scientist,MI,152,13
11831,Data Analyst,SE,23,11
11832,Machine Learning Engineer,EX,146,3
11833,AI Consultant,SE,13,1
11834,AI Specialist,SE,101,9
11835,Research Scientist,SE,202,15
11836,Deep Learning Engineer,EN,199,19
11837,Data Analyst,EN,139,18
11838,AI Product Manager,SE,164,13
11839,Principal Data Scientist,SE,189,9
11840,Head of AI,SE,188,19
11841,Head of AI,MI,98,15
11842,Research Scientist,EX,83,5
11843,Computer Vision Engineer,SE,204,13
11844,AI Architect,SE,92,12
11845,Machine Learning Engineer,MI,79,15
11846,Research Scientist,MI,112,6
11847,Machine Learning Researcher,MI,111,15
11848,Machine Learning Researcher,EN,97,12
11849,Data Engineer,EX,219,1
11850,Research Scientist,MI,77,3
11851,AI Research Scientist,MI,130,11
11852,Machine Learning Researcher,EN,149,6
11853,AI Product Manager,MI,203,19
11854,Data Analyst,SE,88,6
11855,Autonomous Systems Engineer,EX,112,5
11856,Computer Vision Engineer,EX,187,10
11857,Machine Learning Engineer,SE,45,6
11858,Data Engineer,SE,37,20
11859,AI Product Manager,EN,71,1
11860,Data Analyst,SE,63,14
11861,Deep Learning Engineer,MI,170,7
11862,NLP Engineer,EN,59,15
11863,Deep Learning Engineer,EX,227,1
11864,Head of AI,SE,168,20
11865,Data Engineer,SE,131,13
11866,AI Consultant,EN,79,2
11867,Data Scientist,MI,172,3
11868,AI Architect,EX,58,2
11869,Machine Learning Researcher,EX,146,9
11870,Head of AI,SE,218,18
11871,AI Software Engineer,EX,115,7
11872,Machine Learning Researcher,EX,20,14
11873,Autonomous Systems Engineer,EX,96,9
11874,Machine Learning Researcher,EN,195,11
11875,ML Ops Engineer,EN,148,7
11876,Autonomous Systems Engineer,SE,146,5
11877,Data Engineer,MI,34,17
11878,AI Specialist,MI,22,10
11879,Machine Learning Engineer,EN,109,17
11880,ML Ops Engineer,EX,90,15
11881,Machine Learning Researcher,EN,1,2
11882,NLP Engineer,MI,136,19
11883,AI Product Manager,EN,97,9
11884,NLP Engineer,MI,195,5
11885,Research Scientist,EX,219,7
11886,Robotics Engineer,EX,75,5
11887,Robotics Engineer,MI,122,17
11888,Data Scientist,EX,130,12
11889,AI Product Manager,EX,198,8
11890,Data Scientist,EN,123,19
11891,Machine Learning Researcher,EN,212,13
11892,Robotics Engineer,SE,236,7
11893,Robotics Engineer,EN,183,12
11894,Principal Data Scientist,MI,144,13
11895,AI Specialist,SE,228,1
11896,Machine Learning Engineer,MI,102,12
11897,Autonomous Systems Engineer,MI,227,10
11898,Computer Vision Engineer,EN,43,5
11899,Autonomous Systems Engineer,EX,215,4
11900,Robotics Engineer,EN,160,16
11901,Machine Learning Engineer,EX,94,7
11902,Robotics Engineer,MI,206,10
11903,Data Analyst,MI,166,3
11904,Head of AI,MI,48,20
11905,AI Specialist,MI,196,15
11906,NLP Engineer,EX,89,15
11907,Robotics Engineer,EN,145,16
11908,Machine Learning Engineer,MI,190,10
11909,Data Engineer,MI,104,3
11910,AI Consultant,SE,107,16
11911,Data Engineer,SE,236,3
11912,AI Product Manager,MI,110,16
11913,NLP Engineer,MI,223,12
11914,AI Research Scientist,EN,22,12
11915,NLP Engineer,MI,231,5
11916,Autonomous Systems Engineer,SE,86,4
11917,Data Analyst,EX,227,13
11918,AI Software Engineer,SE,66,10
11919,AI Consultant,MI,12,6
11920,AI Specialist,EN,181,20
11921,Computer Vision Engineer,MI,117,12
11922,Data Analyst,EX,91,2
11923,Computer Vision Engineer,MI,33,19
11924,AI Product Manager,MI,161,20
11925,Robotics Engineer,MI,69,10
11926,Principal Data Scientist,EX,217,9
11927,Data Analyst,EN,132,11
11928,Machine Learning Researcher,EN,189,9
11929,Robotics Engineer,EX,98,6
11930,AI Software Engineer,EN,191,4
11931,AI Product Manager,EN,165,14
11932,Principal Data Scientist,EX,67,20
11933,Data Scientist,MI,140,5
11934,AI Product Manager,EN,190,19
11935,AI Specialist,EX,122,14
11936,Data Engineer,MI,228,12
11937,Principal Data Scientist,SE,211,2
11938,Machine Learning Researcher,MI,138,12
11939,Robotics Engineer,EX,18,14
11940,AI Product Manager,SE,198,3
11941,Machine Learning Engineer,EX,90,5
11942,AI Software Engineer,EX,107,13
11943,NLP Engineer,SE,214,19
11944,AI Software Engineer,EN,18,8
11945,Data Engineer,SE,174,13
11946,Machine Learning Engineer,EN,121,17
11947,Machine Learning Researcher,MI,121,18
11948,Research Scientist,MI,68,3
11949,Robotics Engineer,SE,117,7
11950,ML Ops Engineer,EN,216,8
11951,Machine Learning Engineer,EN,215,13
11952,Machine Learning Researcher,SE,90,16
11953,Research Scientist,SE,167,10
11954,Data Engineer,MI,178,7
11955,Deep Learning Engineer,EN,45,7
11956,Robotics Engineer,SE,85,7
11957,ML Ops Engineer,EN,146,8
11958,Deep Learning Engineer,EN,111,15
11959,Head of AI,EX,171,7
11960,AI Consultant,EX,213,8
11961,Head of AI,EX,53,9
11962,Data Scientist,EN,154,6
11963,Head of AI,MI,86,15
11964,Machine Learning Engineer,EX,4,16
11965,Data Scientist,EX,122,1
11966,Data Analyst,EN,183,4
11967,AI Consultant,EN,13,1
11968,Head of AI,EN,108,11
11969,Autonomous Systems Engineer,EX,213,10
11970,Data Analyst,EN,135,17
11971,Data Scientist,EN,111,9
11972,Data Analyst,EX,41,18
11973,AI Consultant,MI,180,20
11974,Head of AI,EX,148,8
11975,AI Research Scientist,MI,28,5
11976,AI Product Manager,EN,163,15
11977,Machine Learning Engineer,EX,122,6
11978,Data Scientist,EN,95,1
11979,Head of AI,EN,105,19
11980,Data Analyst,EN,191,10
11981,Data Scientist,EX,143,20
11982,Autonomous Systems Engineer,EN,96,5
11983,Machine Learning Researcher,EN,17,14
11984,Deep Learning Engineer,MI,7,19
11985,Data Engineer,SE,181,3
11986,Machine Learning Engineer,MI,204,18
11987,Autonomous Systems Engineer,EX,29,15
11988,Data Scientist,MI,213,10
11989,NLP Engineer,EN,146,14
11990,AI Consultant,SE,58,6
11991,Autonomous Systems Engineer,EN,56,1
11992,Autonomous Systems Engineer,MI,158,13
11993,Computer Vision Engineer,SE,79,1
11994,Research Scientist,EN,7,5
11995,Data Engineer,MI,187,8
11996,Machine Learning Engineer,SE,54,2
11997,Head of AI,EX,149,6
11998,AI Software Engineer,MI,183,6
11999,AI Research Scientist,SE,97,17
12000,AI Product Manager,MI,106,2
12001,Data Scientist,EN,127,9
12002,NLP Engineer,EX,51,14
12003,Data Analyst,SE,116,16
12004,AI Research Scientist,MI,202,6
12005,AI Product Manager,EX,50,16
12006,Computer Vision Engineer,EX,192,5
12007,NLP Engineer,SE,177,19
12008,AI Software Engineer,EN,133,7
12009,Deep Learning Engineer,MI,118,9
12010,NLP Engineer,EN,205,18
12011,Machine Learning Engineer,EN,175,1
12012,Machine Learning Researcher,EN,70,4
12013,ML Ops Engineer,SE,189,5
12014,Principal Data Scientist,MI,152,17
12015,AI Research Scientist,EX,76,17
12016,Data Analyst,EN,24,15
12017,Robotics Engineer,EX,136,10
12018,AI Specialist,MI,16,6
12019,Robotics Engineer,EN,224,10
12020,Head of AI,SE,21,20
12021,AI Research Scientist,EX,99,3
12022,Data Engineer,EN,78,16
12023,Machine Learning Researcher,SE,19,12
12024,NLP Engineer,MI,218,14
12025,Computer Vision Engineer,SE,85,19
12026,AI Research Scientist,SE,171,1
12027,AI Architect,EX,235,8
12028,Computer Vision Engineer,SE,118,20
12029,Head of AI,EX,216,3
12030,Computer Vision Engineer,EX,9,3
12031,Machine Learning Engineer,MI,102,4
12032,Principal Data Scientist,EN,23,15
12033,AI Architect,SE,181,5
12034,Research Scientist,MI,40,14
12035,AI Software Engineer,SE,73,2
12036,Research Scientist,MI,58,12
12037,Machine Learning Researcher,EX,39,7
12038,AI Software Engineer,EN,83,1
12039,Principal Data Scientist,EX,237,2
12040,Data Engineer,EX,23,8
12041,ML Ops Engineer,SE,154,16
12042,AI Product Manager,EN,21,20
12043,Data Engineer,EX,40,9
12044,ML Ops Engineer,SE,118,2
12045,Principal Data Scientist,EN,37,15
12046,Principal Data Scientist,EX,178,10
12047,AI Software Engineer,EX,221,12
12048,ML Ops Engineer,SE,76,17
12049,Data Engineer,EN,118,19
12050,AI Software Engineer,EX,199,7
12051,AI Research Scientist,SE,181,1
12052,Deep Learning Engineer,MI,234,12
12053,AI Specialist,EX,238,5
12054,Data Engineer,SE,237,9
12055,NLP Engineer,EX,193,20
12056,AI Specialist,MI,51,8
12057,Computer Vision Engineer,EX,138,13
12058,AI Research Scientist,SE,112,8
12059,AI Research Scientist,EN,117,5
12060,Machine Learning Researcher,SE,170,17
12061,Robotics Engineer,EX,30,13
12062,Research Scientist,EX,233,11
12063,AI Software Engineer,MI,93,10
12064,Principal Data Scientist,EN,96,1
12065,Research Scientist,MI,193,18
12066,Computer Vision Engineer,MI,43,15
12067,Machine Learning Researcher,EX,127,13
12068,Head of AI,SE,93,2
12069,Research Scientist,EN,223,1
12070,Computer Vision Engineer,MI,214,13
12071,AI Architect,EX,229,19
12072,ML Ops Engineer,MI,121,10
12073,Data Scientist,EX,9,12
12074,Robotics Engineer,EN,204,2
12075,Head of AI,SE,58,12
12076,Deep Learning Engineer,MI,110,16
12077,Computer Vision Engineer,EN,135,2
12078,Data Engineer,EX,214,19
12079,Computer Vision Engineer,SE,42,10
12080,AI Consultant,EN,47,19
12081,Robotics Engineer,EN,48,20
12082,ML Ops Engineer,EN,20,16
12083,AI Product Manager,SE,106,18
12084,Data Analyst,EX,82,16
12085,Robotics Engineer,EN,13,7
12086,Data Scientist,EN,40,17
12087,NLP Engineer,SE,145,8
12088,Data Engineer,SE,58,8
12089,NLP Engineer,EX,203,18
12090,Autonomous Systems Engineer,MI,187,18
12091,AI Research Scientist,SE,47,11
12092,Autonomous Systems Engineer,EN,98,3
12093,Principal Data Scientist,EN,139,20
12094,AI Consultant,EX,86,20
12095,AI Specialist,SE,161,19
12096,AI Product Manager,SE,33,10
12097,Data Scientist,EX,136,7
12098,Head of AI,EX,80,7
12099,AI Research Scientist,EX,188,1
12100,AI Consultant,EN,122,20
12101,Deep Learning Engineer,SE,151,15
12102,ML Ops Engineer,SE,90,1
12103,AI Consultant,SE,167,18
12104,AI Product Manager,SE,107,9
12105,AI Product Manager,EX,31,16
12106,AI Specialist,MI,235,6
12107,AI Software Engineer,EN,3,12
12108,Data Engineer,SE,102,16
12109,Data Scientist,EX,74,3
12110,Data Scientist,EN,122,16
12111,Principal Data Scientist,SE,240,15
12112,Research Scientist,MI,74,8
12113,Data Scientist,SE,187,4
12114,AI Research Scientist,EX,160,9
12115,Data Analyst,EN,122,6
12116,Data Scientist,EX,86,15
12117,ML Ops Engineer,EX,236,8
12118,Computer Vision Engineer,EX,4,10
12119,Autonomous Systems Engineer,MI,62,15
12120,Deep Learning Engineer,SE,240,1
12121,AI Consultant,MI,102,2
12122,Principal Data Scientist,SE,139,11
12123,Head of AI,EN,36,8
12124,Head of AI,SE,99,3
12125,AI Software Engineer,SE,53,9
12126,Data Analyst,MI,144,8
12127,AI Architect,EN,55,14
12128,Autonomous Systems Engineer,SE,155,3
12129,Robotics Engineer,EX,108,2
12130,Deep Learning Engineer,MI,198,10
12131,Machine Learning Researcher,MI,162,3
12132,AI Architect,MI,29,14
12133,Machine Learning Engineer,SE,235,15
12134,ML Ops Engineer,EN,145,6
12135,AI Consultant,EX,136,12
12136,Computer Vision Engineer,EX,100,9
12137,AI Research Scientist,MI,198,4
12138,Principal Data Scientist,MI,232,16
12139,AI Specialist,EN,39,2
12140,Machine Learning Researcher,EN,77,8
12141,AI Architect,EN,1,9
12142,Autonomous Systems Engineer,MI,165,6
12143,Machine Learning Researcher,SE,32,6
12144,Deep Learning Engineer,EX,239,5
12145,ML Ops Engineer,SE,140,18
12146,Machine Learning Engineer,SE,127,16
12147,Deep Learning Engineer,MI,19,14
12148,AI Software Engineer,MI,131,5
12149,Computer Vision Engineer,EN,135,9
12150,Data Scientist,SE,147,18
12151,Robotics Engineer,EN,1,1
12152,AI Architect,EX,200,12
12153,ML Ops Engineer,EX,200,4
12154,Robotics Engineer,MI,18,17
12155,Data Engineer,EX,170,8
12156,AI Product Manager,EN,215,7
12157,Deep Learning Engineer,SE,20,16
12158,Deep Learning Engineer,EX,21,14
12159,Research Scientist,EN,12,1
12160,Robotics Engineer,MI,186,1
12161,Machine Learning Engineer,MI,181,19
12162,Research Scientist,SE,202,11
12163,Principal Data Scientist,MI,185,5
12164,AI Architect,MI,46,2
12165,Machine Learning Engineer,EX,164,2
12166,Data Analyst,MI,237,9
12167,Robotics Engineer,SE,74,16
12168,ML Ops Engineer,EX,52,19
12169,Data Analyst,MI,165,7
12170,Data Scientist,EX,224,19
12171,AI Research Scientist,SE,83,15
12172,Deep Learning Engineer,EN,176,15
12173,Computer Vision Engineer,EN,17,12
12174,Computer Vision Engineer,SE,59,17
12175,Head of AI,MI,189,1
12176,Autonomous Systems Engineer,EX,229,8
12177,Autonomous Systems Engineer,EX,4,13
12178,Deep Learning Engineer,EN,231,11
12179,Machine Learning Engineer,MI,197,18
12180,AI Specialist,SE,54,12
12181,Autonomous Systems Engineer,MI,44,8
12182,Head of AI,EX,37,8
12183,AI Consultant,EN,93,6
12184,Machine Learning Researcher,EX,12,7
12185,AI Software Engineer,EX,161,7
12186,AI Research Scientist,MI,119,14
12187,AI Architect,SE,40,8
12188,AI Research Scientist,EN,57,18
12189,AI Research Scientist,EX,236,7
12190,AI Architect,EN,88,9
12191,Machine Learning Engineer,SE,190,1
12192,NLP Engineer,EN,26,16
12193,ML Ops Engineer,EN,53,19
12194,AI Specialist,EN,45,15
12195,Machine Learning Researcher,EN,156,18
12196,AI Product Manager,MI,20,15
12197,Machine Learning Engineer,EX,70,20
12198,Autonomous Systems Engineer,EX,162,8
12199,AI Architect,MI,149,3
12200,AI Consultant,EX,212,3
12201,AI Research Scientist,EN,117,15
12202,Computer Vision Engineer,EX,137,15
12203,AI Research Scientist,MI,132,13
12204,AI Architect,EN,191,3
12205,ML Ops Engineer,MI,152,20
12206,NLP Engineer,EX,76,4
12207,AI Consultant,EN,132,8
12208,AI Product Manager,EX,110,15
12209,AI Software Engineer,MI,171,9
12210,AI Product Manager,MI,139,16
12211,ML Ops Engineer,SE,12,4
12212,Principal Data Scientist,SE,78,7
12213,Machine Learning Engineer,MI,48,17
12214,Machine Learning Engineer,SE,191,18
12215,Autonomous Systems Engineer,EN,81,9
12216,Principal Data Scientist,EN,127,14
