id,idEmprego,idHabilidade
47078,11793,2
47079,11793,21
47080,11793,10
47081,11794,21
47082,11794,16
47083,11794,12
47084,11794,8
47085,11795,3
47086,11795,13
47087,11795,4
47088,11795,17
47089,11796,23
47090,11796,13
47091,11796,15
47092,11796,8
47093,11797,13
47094,11797,2
47095,11797,19
47096,11798,22
47097,11798,17
47098,11798,5
47099,11798,16
47100,11799,5
47101,11799,8
47102,11799,16
47103,11799,19
47104,11800,20
47105,11800,4
47106,11800,11
47107,11800,22
47108,11801,18
47109,11801,21
47110,11801,9
47111,11801,22
47112,11802,5
47113,11802,15
47114,11802,12
47115,11803,1
47116,11803,6
47117,11803,14
47118,11803,20
47119,11804,3
47120,11804,9
47121,11804,1
47122,11805,10
47123,11805,9
47124,11805,14
47125,11805,5
47126,11806,13
47127,11806,9
47128,11806,3
47129,11807,7
47130,11807,17
47131,11807,15
47132,11807,8
47133,11808,19
47134,11808,2
47135,11808,14
47136,11809,8
47137,11809,9
47138,11809,1
47139,11809,14
47140,11810,23
47141,11810,22
47142,11810,3
47143,11810,19
47144,11811,5
47145,11811,15
47146,11811,6
47147,11811,2
47148,11812,22
47149,11812,2
47150,11812,6
47151,11813,22
47152,11813,12
47153,11813,19
47154,11813,18
47155,11813,5
47156,11814,23
47157,11814,4
47158,11814,16
47159,11814,12
47160,11815,24
47161,11815,12
47162,11815,3
47163,11815,2
47164,11816,23
47165,11816,11
47166,11816,3
47167,11817,8
47168,11817,7
47169,11817,2
47170,11817,23
47171,11817,6
47172,11818,15
47173,11818,4
47174,11818,9
47175,11819,12
47176,11819,22
47177,11819,13
47178,11820,21
47179,11820,22
47180,11820,17
47181,11820,4
47182,11821,21
47183,11821,9
47184,11821,20
47185,11821,19
47186,11822,14
47187,11822,2
47188,11822,16
47189,11823,18
47190,11823,21
47191,11823,24
47192,11824,10
47193,11824,6
47194,11824,9
47195,11825,11
47196,11825,8
47197,11825,9
47198,11825,13
47199,11825,4
47200,11826,2
47201,11826,7
47202,11826,22
47203,11827,10
47204,11827,19
47205,11827,9
47206,11827,3
47207,11828,19
47208,11828,4
47209,11828,9
47210,11828,11
47211,11829,11
47212,11829,12
47213,11829,8
47214,11830,9
47215,11830,12
47216,11830,11
47217,11830,7
47218,11831,19
47219,11831,9
47220,11831,16
47221,11832,18
47222,11832,14
47223,11832,2
47224,11833,15
47225,11833,1
47226,11833,14
47227,11834,17
47228,11834,12
47229,11834,8
47230,11834,7
47231,11834,15
47232,11835,11
47233,11835,24
47234,11835,16
47235,11835,22
47236,11836,9
47237,11836,3
47238,11836,10
47239,11837,23
47240,11837,17
47241,11837,15
47242,11837,11
47243,11837,20
47244,11838,11
47245,11838,2
47246,11838,22
47247,11838,18
47248,11838,20
47249,11839,14
47250,11839,20
47251,11839,16
47252,11839,2
47253,11840,11
47254,11840,19
47255,11840,1
47256,11840,15
47257,11841,11
47258,11841,2
47259,11841,6
47260,11841,19
47261,11841,22
47262,11842,9
47263,11842,14
47264,11842,2
47265,11842,19
47266,11842,4
47267,11843,21
47268,11843,9
47269,11843,13
47270,11843,10
47271,11844,18
47272,11844,4
47273,11844,22
47274,11844,11
47275,11845,7
47276,11845,6
47277,11845,18
47278,11845,4
47279,11845,2
47280,11846,24
47281,11846,12
47282,11846,20
47283,11846,16
47284,11847,18
47285,11847,11
47286,11847,8
47287,11847,4
47288,11848,21
47289,11848,18
47290,11848,1
47291,11848,7
47292,11848,11
47293,11849,14
47294,11849,13
47295,11849,3
47296,11850,3
47297,11850,7
47298,11850,18
47299,11850,17
47300,11850,12
47301,11851,10
47302,11851,16
47303,11851,13
47304,11851,6
47305,11852,4
47306,11852,3
47307,11852,14
47308,11853,11
47309,11853,5
47310,11853,7
47311,11854,9
47312,11854,18
47313,11854,16
47314,11854,22
47315,11854,3
47316,11855,9
47317,11855,16
47318,11855,8
47319,11855,7
47320,11856,12
47321,11856,11
47322,11856,6
47323,11857,9
47324,11857,20
47325,11857,18
47326,11857,1
47327,11858,10
47328,11858,20
47329,11858,12
47330,11858,15
47331,11859,18
47332,11859,2
47333,11859,13
47334,11860,1
47335,11860,15
47336,11860,9
47337,11860,17
47338,11860,14
47339,11861,13
47340,11861,4
47341,11861,15
47342,11861,24
47343,11862,2
47344,11862,19
47345,11862,22
47346,11862,11
47347,11863,7
47348,11863,16
47349,11863,12
47350,11864,22
47351,11864,17
47352,11864,24
47353,11864,14
47354,11864,3
47355,11865,21
47356,11865,17
47357,11865,5
47358,11866,24
47359,11866,9
47360,11866,5
47361,11866,6
47362,11866,18
47363,11867,4
47364,11867,1
47365,11867,6
47366,11867,3
47367,11868,19
47368,11868,22
47369,11868,6
47370,11868,16
47371,11869,11
47372,11869,3
47373,11869,2
47374,11869,4
47375,11870,13
47376,11870,5
47377,11870,16
47378,11870,23
47379,11871,3
47380,11871,20
47381,11871,12
47382,11871,11
47383,11871,13
47384,11872,14
47385,11872,20
47386,11872,17
47387,11873,12
47388,11873,16
47389,11873,24
47390,11873,18
47391,11873,4
47392,11874,13
47393,11874,24
47394,11874,9
47395,11874,19
47396,11875,13
47397,11875,7
47398,11875,15
47399,11875,2
47400,11875,10
47401,11876,7
47402,11876,3
47403,11876,16
47404,11876,13
47405,11876,2
47406,11877,5
47407,11877,22
47408,11877,21
47409,11877,14
47410,11878,19
47411,11878,3
47412,11878,21
47413,11878,24
47414,11879,24
47415,11879,9
47416,11879,16
47417,11879,11
47418,11880,9
47419,11880,2
47420,11880,15
47421,11880,11
47422,11880,17
47423,11881,7
47424,11881,19
47425,11881,15
47426,11882,2
47427,11882,3
47428,11882,24
47429,11882,4
47430,11883,3
47431,11883,18
47432,11883,24
47433,11883,2
47434,11883,7
47435,11884,4
47436,11884,16
47437,11884,6
47438,11884,17
47439,11885,10
47440,11885,3
47441,11885,9
47442,11886,8
47443,11886,14
47444,11886,3
47445,11886,2
47446,11887,21
47447,11887,4
47448,11887,2
47449,11887,5
47450,11887,15
47451,11888,15
47452,11888,7
47453,11888,22
47454,11888,23
47455,11889,18
47456,11889,16
47457,11889,21
47458,11890,11
47459,11890,7
47460,11890,15
47461,11890,20
47462,11891,20
47463,11891,7
47464,11891,3
47465,11891,16
47466,11892,24
47467,11892,9
47468,11892,19
47469,11892,12
47470,11892,14
47471,11893,10
47472,11893,2
47473,11893,13
47474,11893,1
47475,11893,4
47476,11894,19
47477,11894,9
47478,11894,6
47479,11894,22
47480,11894,2
47481,11895,24
47482,11895,3
47483,11895,2
47484,11895,18
47485,11895,21
47486,11896,21
47487,11896,13
47488,11896,8
47489,11896,2
47490,11896,3
47491,11897,5
47492,11897,9
47493,11897,13
47494,11897,8
47495,11898,20
47496,11898,4
47497,11898,14
47498,11898,9
47499,11898,18
47500,11899,21
47501,11899,12
47502,11899,6
47503,11899,16
47504,11899,15
47505,11900,21
47506,11900,6
47507,11900,1
47508,11900,5
47509,11900,17
47510,11901,2
47511,11901,17
47512,11901,11
47513,11901,10
47514,11901,23
47515,11902,3
47516,11902,7
47517,11902,16
47518,11902,10
47519,11903,14
47520,11903,2
47521,11903,18
47522,11904,12
47523,11904,9
47524,11904,10
47525,11904,11
47526,11905,5
47527,11905,10
47528,11905,3
47529,11905,22
47530,11906,4
47531,11906,13
47532,11906,10
47533,11907,14
47534,11907,20
47535,11907,5
47536,11908,17
47537,11908,14
47538,11908,11
47539,11909,6
47540,11909,20
47541,11909,17
47542,11909,2
47543,11910,16
47544,11910,11
47545,11910,9
47546,11910,22
47547,11911,11
47548,11911,18
47549,11911,12
47550,11912,24
47551,11912,9
47552,11912,16
47553,11912,23
47554,11913,11
47555,11913,2
47556,11913,3
47557,11913,22
47558,11913,21
47559,11914,22
47560,11914,1
47561,11914,20
47562,11915,3
47563,11915,10
47564,11915,6
47565,11915,21
47566,11915,18
47567,11916,4
47568,11916,14
47569,11916,13
47570,11916,23
47571,11916,2
47572,11917,18
47573,11917,16
47574,11917,12
47575,11917,11
47576,11918,11
47577,11918,12
47578,11918,10
47579,11918,3
47580,11919,7
47581,11919,9
47582,11919,23
47583,11920,18
47584,11920,22
47585,11920,14
47586,11921,14
47587,11921,9
47588,11921,20
47589,11921,6
47590,11922,23
47591,11922,1
47592,11922,8
47593,11922,5
47594,11923,12
47595,11923,15
47596,11923,14
47597,11923,9
47598,11924,1
47599,11924,3
47600,11924,22
47601,11924,20
47602,11925,13
47603,11925,20
47604,11925,3
47605,11925,6
47606,11925,9
47607,11926,13
47608,11926,10
47609,11926,6
47610,11927,20
47611,11927,19
47612,11927,9
47613,11927,24
47614,11928,24
47615,11928,1
47616,11928,2
47617,11928,19
47618,11929,2
47619,11929,12
47620,11929,4
47621,11930,8
47622,11930,23
47623,11930,16
47624,11930,18
47625,11930,21
47626,11931,3
47627,11931,18
47628,11931,13
47629,11932,19
47630,11932,9
47631,11932,6
47632,11932,18
47633,11932,23
47634,11933,8
47635,11933,14
47636,11933,24
47637,11933,6
47638,11933,11
47639,11934,7
47640,11934,1
47641,11934,16
47642,11934,22
47643,11934,19
47644,11935,15
47645,11935,9
47646,11935,11
47647,11935,12
47648,11936,14
47649,11936,22
47650,11936,18
47651,11936,19
47652,11936,6
47653,11937,4
47654,11937,1
47655,11937,9
47656,11937,22
47657,11938,11
47658,11938,21
47659,11938,15
47660,11938,13
47661,11938,9
47662,11939,9
47663,11939,12
47664,11939,6
47665,11939,3
47666,11940,11
47667,11940,3
47668,11940,19
47669,11940,8
47670,11941,19
47671,11941,23
47672,11941,2
47673,11942,3
47674,11942,21
47675,11942,9
47676,11943,3
47677,11943,10
47678,11943,12
47679,11943,9
47680,11943,6
47681,11944,9
47682,11944,20
47683,11944,22
47684,11944,21
47685,11944,2
47686,11945,9
47687,11945,22
47688,11945,2
47689,11945,18
47690,11946,18
47691,11946,2
47692,11946,10
47693,11947,20
47694,11947,6
47695,11947,22
47696,11948,13
47697,11948,9
47698,11948,3
47699,11949,14
47700,11949,3
47701,11949,19
47702,11949,2
47703,11950,13
47704,11950,10
47705,11950,14
47706,11950,12
47707,11950,2
47708,11951,1
47709,11951,16
47710,11951,19
47711,11951,24
47712,11951,21
47713,11952,14
47714,11952,3
47715,11952,18
47716,11953,5
47717,11953,2
47718,11953,1
47719,11953,17
47720,11953,4
47721,11954,24
47722,11954,16
47723,11954,9
47724,11955,18
47725,11955,2
47726,11955,12
47727,11955,19
47728,11956,4
47729,11956,2
47730,11956,17
47731,11957,20
47732,11957,12
47733,11957,11
47734,11957,18
47735,11958,21
47736,11958,3
47737,11958,20
47738,11958,12
47739,11958,14
47740,11959,4
47741,11959,10
47742,11959,17
47743,11960,19
47744,11960,11
47745,11960,5
47746,11961,9
47747,11961,4
47748,11961,16
47749,11962,7
47750,11962,13
47751,11962,3
47752,11962,1
47753,11962,18
47754,11963,1
47755,11963,20
47756,11963,9
47757,11963,18
47758,11963,21
47759,11964,4
47760,11964,6
47761,11964,20
47762,11964,17
47763,11964,19
47764,11965,20
47765,11965,22
47766,11965,1
47767,11965,2
47768,11966,20
47769,11966,5
47770,11966,4
47771,11967,14
47772,11967,9
47773,11967,8
47774,11967,1
47775,11968,14
47776,11968,17
47777,11968,16
47778,11968,1
47779,11969,17
47780,11969,5
47781,11969,22
47782,11970,17
47783,11970,6
47784,11970,12
47785,11971,23
47786,11971,20
47787,11971,17
47788,11971,13
47789,11972,21
47790,11972,14
47791,11972,6
47792,11972,1
47793,11973,18
47794,11973,3
47795,11973,14
47796,11973,6
47797,11973,16
47798,11974,20
47799,11974,21
47800,11974,3
47801,11974,19
47802,11975,21
47803,11975,3
47804,11975,13
47805,11975,11
47806,11975,23
47807,11976,11
47808,11976,9
47809,11976,14
47810,11977,17
47811,11977,12
47812,11977,7
47813,11978,14
47814,11978,3
47815,11978,18
47816,11978,19
47817,11979,17
47818,11979,14
47819,11979,24
47820,11980,3
47821,11980,15
47822,11980,9
47823,11980,6
47824,11980,13
47825,11981,7
47826,11981,14
47827,11981,3
47828,11982,18
47829,11982,12
47830,11982,17
47831,11983,22
47832,11983,14
47833,11983,23
47834,11984,21
47835,11984,14
47836,11984,11
47837,11984,20
47838,11984,4
47839,11985,14
47840,11985,22
47841,11985,21
47842,11985,10
47843,11986,9
47844,11986,11
47845,11986,10
47846,11986,13
47847,11986,8
47848,11987,3
47849,11987,23
47850,11987,21
47851,11987,10
47852,11987,1
47853,11988,14
47854,11988,16
47855,11988,12
47856,11988,9
47857,11988,13
47858,11989,13
47859,11989,3
47860,11989,8
47861,11989,16
47862,11990,11
47863,11990,17
47864,11990,24
47865,11990,18
47866,11991,3
47867,11991,19
47868,11991,1
47869,11991,5
47870,11991,24
47871,11992,14
47872,11992,24
47873,11992,2
47874,11993,2
47875,11993,6
47876,11993,5
47877,11994,21
47878,11994,7
47879,11994,9
47880,11994,22
47881,11994,3
47882,11995,14
47883,11995,15
47884,11995,21
47885,11996,16
47886,11996,13
47887,11996,14
47888,11996,19
47889,11997,9
47890,11997,3
47891,11997,16
47892,11998,11
47893,11998,14
47894,11998,15
47895,11998,18
47896,11999,21
47897,11999,20
47898,11999,2
47899,11999,9
47900,11999,12
47901,12000,24
47902,12000,20
47903,12000,15
47904,12000,10
47905,12001,11
47906,12001,8
47907,12001,20
47908,12002,14
47909,12002,18
47910,12002,16
47911,12002,7
47912,12002,11
47913,12003,3
47914,12003,13
47915,12003,8
47916,12004,13
47917,12004,14
47918,12004,2
47919,12004,22
47920,12005,2
47921,12005,15
47922,12005,20
47923,12005,6
47924,12006,1
47925,12006,3
47926,12006,6
47927,12006,16
47928,12007,2
47929,12007,9
47930,12007,15
47931,12007,7
47932,12007,5
47933,12008,14
47934,12008,2
47935,12008,21
47936,12009,15
47937,12009,6
47938,12009,18
47939,12009,9
47940,12010,13
47941,12010,3
47942,12010,12
47943,12010,8
47944,12010,6
47945,12011,23
47946,12011,22
47947,12011,11
47948,12011,8
47949,12012,22
47950,12012,16
47951,12012,14
47952,12012,9
47953,12012,8
47954,12013,4
47955,12013,13
47956,12013,20
47957,12013,18
47958,12013,14
47959,12014,1
47960,12014,4
47961,12014,11
47962,12014,19
47963,12014,2
47964,12015,10
47965,12015,3
47966,12015,20
47967,12015,7
47968,12015,8
47969,12016,9
47970,12016,12
47971,12016,5
47972,12017,21
47973,12017,14
47974,12017,15
47975,12018,9
47976,12018,21
47977,12018,14
47978,12018,22
47979,12019,9
47980,12019,22
47981,12019,7
47982,12019,6
47983,12020,1
47984,12020,21
47985,12020,14
47986,12020,13
47987,12020,18
47988,12021,22
47989,12021,3
47990,12021,10
47991,12021,17
47992,12021,11
47993,12022,20
47994,12022,1
47995,12022,22
47996,12023,5
47997,12023,12
47998,12023,20
47999,12024,21
48000,12024,2
48001,12024,8
48002,12024,6
48003,12024,15
48004,12025,11
48005,12025,9
48006,12025,6
48007,12025,12
48008,12026,16
48009,12026,15
48010,12026,21
48011,12026,2
48012,12026,19
48013,12027,5
48014,12027,20
48015,12027,4
48016,12027,16
48017,12028,16
48018,12028,17
48019,12028,4
48020,12028,12
48021,12028,20
48022,12029,10
48023,12029,1
48024,12029,7
48025,12029,16
48026,12030,9
48027,12030,13
48028,12030,21
48029,12031,11
48030,12031,23
48031,12031,1
48032,12032,2
48033,12032,7
48034,12032,18
48035,12033,7
48036,12033,3
48037,12033,13
48038,12034,10
48039,12034,14
48040,12034,17
48041,12034,11
48042,12034,7
48043,12035,3
48044,12035,9
48045,12035,22
48046,12035,16
48047,12035,4
48048,12036,15
48049,12036,13
48050,12036,11
48051,12036,9
48052,12036,24
48053,12037,17
48054,12037,9
48055,12037,7
48056,12038,14
48057,12038,3
48058,12038,18
48059,12039,22
48060,12039,13
48061,12039,19
48062,12039,14
48063,12040,22
48064,12040,12
48065,12040,3
48066,12041,14
48067,12041,12
48068,12041,6
48069,12041,18
48070,12042,2
48071,12042,24
48072,12042,4
48073,12043,6
48074,12043,20
48075,12043,22
48076,12043,18
48077,12043,9
48078,12044,4
48079,12044,22
48080,12044,9
48081,12044,1
48082,12045,8
48083,12045,12
48084,12045,10
48085,12046,2
48086,12046,19
48087,12046,16
48088,12046,22
48089,12047,6
48090,12047,2
48091,12047,24
48092,12048,2
48093,12048,23
48094,12048,5
48095,12049,19
48096,12049,24
48097,12049,14
48098,12049,9
48099,12050,4
48100,12050,2
48101,12050,12
48102,12050,19
48103,12050,11
48104,12051,3
48105,12051,14
48106,12051,1
48107,12051,24
48108,12052,4
48109,12052,8
48110,12052,20
48111,12052,17
48112,12053,7
48113,12053,2
48114,12053,21
48115,12053,14
48116,12053,10
48117,12054,14
48118,12054,13
48119,12054,5
48120,12054,24
48121,12055,9
48122,12055,5
48123,12055,17
48124,12055,24
48125,12056,15
48126,12056,1
48127,12056,11
48128,12057,21
48129,12057,13
48130,12057,2
48131,12057,9
48132,12058,3
48133,12058,5
48134,12058,22
48135,12059,23
48136,12059,9
48137,12059,3
48138,12060,5
48139,12060,22
48140,12060,6
48141,12060,15
48142,12061,14
48143,12061,19
48144,12061,8
48145,12061,2
48146,12061,20
48147,12062,20
48148,12062,16
48149,12062,8
48150,12063,13
48151,12063,9
48152,12063,19
48153,12064,22
48154,12064,1
48155,12064,4
48156,12064,2
48157,12064,11
48158,12065,5
48159,12065,10
48160,12065,11
48161,12065,21
48162,12065,1
48163,12066,15
48164,12066,8
48165,12066,9
48166,12066,16
48167,12067,2
48168,12067,14
48169,12067,21
48170,12068,5
48171,12068,22
48172,12068,3
48173,12068,14
48174,12069,14
48175,12069,2
48176,12069,19
48177,12069,10
48178,12069,15
48179,12070,12
48180,12070,24
48181,12070,2
48182,12071,4
48183,12071,2
48184,12071,5
48185,12072,14
48186,12072,4
48187,12072,6
48188,12072,1
48189,12072,18
48190,12073,14
48191,12073,2
48192,12073,17
48193,12073,10
48194,12073,18
48195,12074,16
48196,12074,14
48197,12074,2
48198,12075,9
48199,12075,21
48200,12075,13
48201,12075,4
48202,12075,23
48203,12076,1
48204,12076,2
48205,12076,23
48206,12077,10
48207,12077,3
48208,12077,13
48209,12077,12
48210,12078,9
48211,12078,5
48212,12078,7
48213,12078,21
48214,12079,17
48215,12079,14
48216,12079,10
48217,12079,4
48218,12080,20
48219,12080,21
48220,12080,16
48221,12080,18
48222,12081,4
48223,12081,2
48224,12081,16
48225,12081,9
48226,12082,14
48227,12082,22
48228,12082,16
48229,12083,13
48230,12083,4
48231,12083,11
48232,12083,18
48233,12084,13
48234,12084,15
48235,12084,14
48236,12084,21
48237,12085,9
48238,12085,24
48239,12085,16
48240,12086,3
48241,12086,20
48242,12086,4
48243,12087,9
48244,12087,24
48245,12087,7
48246,12087,22
48247,12087,8
48248,12088,2
48249,12088,22
48250,12088,18
48251,12089,13
48252,12089,15
48253,12089,24
48254,12090,17
48255,12090,14
48256,12090,1
48257,12091,14
48258,12091,3
48259,12091,11
48260,12091,6
48261,12092,7
48262,12092,3
48263,12092,23
48264,12093,22
48265,12093,9
48266,12093,14
48267,12093,11
48268,12094,5
48269,12094,17
48270,12094,11
48271,12095,5
48272,12095,12
48273,12095,24
48274,12095,20
48275,12096,15
48276,12096,9
48277,12096,3
48278,12096,19
48279,12096,22
48280,12097,20
48281,12097,11
48282,12097,21
48283,12098,14
48284,12098,4
48285,12098,24
48286,12098,2
48287,12098,3
48288,12099,9
48289,12099,10
48290,12099,8
48291,12100,13
48292,12100,21
48293,12100,24
48294,12101,23
48295,12101,7
48296,12101,5
48297,12101,9
48298,12101,17
48299,12102,9
48300,12102,10
48301,12102,24
48302,12103,9
48303,12103,13
48304,12103,12
48305,12104,1
48306,12104,14
48307,12104,11
48308,12105,3
48309,12105,6
48310,12105,8
48311,12105,14
48312,12105,19
48313,12106,7
48314,12106,22
48315,12106,21
48316,12107,21
48317,12107,9
48318,12107,19
48319,12108,7
48320,12108,16
48321,12108,24
48322,12108,23
48323,12109,18
48324,12109,2
48325,12109,20
48326,12110,20
48327,12110,4
48328,12110,13
48329,12110,14
48330,12110,18
48331,12111,16
48332,12111,9
48333,12111,22
48334,12111,7
48335,12112,9
48336,12112,14
48337,12112,19
48338,12112,10
48339,12112,8
48340,12113,21
48341,12113,22
48342,12113,18
48343,12114,8
48344,12114,17
48345,12114,5
48346,12114,3
48347,12115,12
48348,12115,15
48349,12115,2
48350,12115,21
48351,12116,2
48352,12116,23
48353,12116,10
48354,12117,16
48355,12117,5
48356,12117,3
48357,12117,8
48358,12117,2
48359,12118,21
48360,12118,4
48361,12118,18
48362,12118,14
48363,12119,17
48364,12119,14
48365,12119,13
48366,12119,6
48367,12120,19
48368,12120,16
48369,12120,22
48370,12120,8
48371,12120,9
48372,12121,2
48373,12121,22
48374,12121,10
48375,12121,11
48376,12122,4
48377,12122,20
48378,12122,6
48379,12122,1
48380,12123,24
48381,12123,9
48382,12123,4
48383,12123,14
48384,12123,12
48385,12124,3
48386,12124,8
48387,12124,5
48388,12125,13
48389,12125,12
48390,12125,23
48391,12125,10
48392,12126,16
48393,12126,21
48394,12126,9
48395,12126,13
48396,12126,20
48397,12127,21
48398,12127,4
48399,12127,2
48400,12127,23
48401,12128,2
48402,12128,3
48403,12128,15
48404,12128,19
48405,12129,16
48406,12129,22
48407,12129,20
48408,12130,20
48409,12130,22
48410,12130,6
48411,12130,1
48412,12130,3
48413,12131,9
48414,12131,19
48415,12131,1
48416,12131,2
48417,12131,11
48418,12132,2
48419,12132,5
48420,12132,15
48421,12132,4
48422,12133,12
48423,12133,13
48424,12133,6
48425,12134,13
48426,12134,15
48427,12134,21
48428,12134,20
48429,12135,20
48430,12135,8
48431,12135,15
48432,12135,9
48433,12135,19
48434,12136,16
48435,12136,11
48436,12136,14
48437,12136,13
48438,12136,12
48439,12137,24
48440,12137,3
48441,12137,1
48442,12138,10
48443,12138,14
48444,12138,2
48445,12138,24
48446,12138,17
48447,12139,13
48448,12139,18
48449,12139,17
48450,12139,11
48451,12139,2
48452,12140,2
48453,12140,22
48454,12140,16
48455,12140,21
48456,12141,11
48457,12141,2
48458,12141,1
48459,12142,17
48460,12142,19
48461,12142,23
48462,12142,7
48463,12142,14
48464,12143,15
48465,12143,7
48466,12143,9
48467,12144,9
48468,12144,18
48469,12144,12
48470,12145,20
48471,12145,4
48472,12145,2
48473,12145,24
48474,12145,3
48475,12146,23
48476,12146,14
48477,12146,3
48478,12146,2
48479,12147,14
48480,12147,15
48481,12147,19
48482,12148,7
48483,12148,11
48484,12148,13
48485,12148,9
48486,12149,14
48487,12149,2
48488,12149,6
48489,12149,13
48490,12150,2
48491,12150,16
48492,12150,13
48493,12151,13
48494,12151,1
48495,12151,3
48496,12151,6
48497,12151,22
48498,12152,20
48499,12152,6
48500,12152,18
48501,12152,10
48502,12152,23
48503,12153,9
48504,12153,1
48505,12153,17
48506,12153,22
48507,12153,21
48508,12154,14
48509,12154,21
48510,12154,7
48511,12154,1
48512,12155,9
48513,12155,22
48514,12155,4
48515,12155,10
48516,12156,18
48517,12156,3
48518,12156,23
48519,12157,2
48520,12157,1
48521,12157,22
48522,12158,11
48523,12158,20
48524,12158,9
48525,12159,22
48526,12159,17
48527,12159,21
48528,12160,19
48529,12160,4
48530,12160,24
48531,12160,5
48532,12161,5
48533,12161,2
48534,12161,4
48535,12161,8
48536,12162,7
48537,12162,3
48538,12162,20
48539,12162,14
48540,12163,7
48541,12163,15
48542,12163,24
48543,12163,16
48544,12163,19
48545,12164,10
48546,12164,19
48547,12164,2
48548,12164,3
48549,12164,14
48550,12165,22
48551,12165,23
48552,12165,16
48553,12166,4
48554,12166,2
48555,12166,22
48556,12167,17
48557,12167,24
48558,12167,5
48559,12168,17
48560,12168,22
48561,12168,19
48562,12169,8
48563,12169,18
48564,12169,19
48565,12169,9
48566,12169,22
48567,12170,9
48568,12170,23
48569,12170,22
48570,12171,4
48571,12171,22
48572,12171,9
48573,12172,6
48574,12172,9
48575,12172,4
48576,12173,3
48577,12173,10
48578,12173,7
48579,12174,10
48580,12174,3
48581,12174,6
48582,12174,20
48583,12175,6
48584,12175,11
48585,12175,20
48586,12175,4
48587,12176,18
48588,12176,14
48589,12176,5
48590,12176,16
48591,12177,2
48592,12177,19
48593,12177,1
48594,12177,9
48595,12178,9
48596,12178,22
48597,12178,16
48598,12178,8
48599,12178,11
48600,12179,4
48601,12179,13
48602,12179,9
48603,12179,10
48604,12179,17
48605,12180,2
48606,12180,11
48607,12180,7
48608,12180,15
48609,12180,9
48610,12181,23
48611,12181,11
48612,12181,7
48613,12182,10
48614,12182,13
48615,12182,14
48616,12182,22
48617,12182,3
48618,12183,19
48619,12183,3
48620,12183,5
48621,12183,1
48622,12184,22
48623,12184,23
48624,12184,10
48625,12184,13
48626,12184,7
48627,12185,14
48628,12185,2
48629,12185,18
48630,12185,8
48631,12185,16
48632,12186,13
48633,12186,14
48634,12186,2
48635,12186,18
48636,12186,7
48637,12187,9
48638,12187,16
48639,12187,22
48640,12187,5
48641,12187,7
48642,12188,8
48643,12188,12
48644,12188,13
48645,12188,11
48646,12189,14
48647,12189,13
48648,12189,9
48649,12190,3
48650,12190,9
48651,12190,21
48652,12191,9
48653,12191,4
48654,12191,22
48655,12191,13
48656,12191,20
48657,12192,22
48658,12192,14
48659,12192,6
48660,12192,17
48661,12192,8
48662,12193,19
48663,12193,5
48664,12193,24
48665,12193,9
48666,12194,17
48667,12194,11
48668,12194,21
48669,12195,14
48670,12195,16
48671,12195,20
48672,12196,18
48673,12196,21
48674,12196,4
48675,12196,14
48676,12196,17
48677,12197,14
48678,12197,11
48679,12197,22
48680,12198,19
48681,12198,13
48682,12198,22
48683,12199,4
48684,12199,9
48685,12199,22
48686,12200,9
48687,12200,20
48688,12200,5
48689,12201,18
48690,12201,14
48691,12201,13
48692,12201,3
48693,12202,9
48694,12202,22
48695,12202,2
48696,12203,19
48697,12203,7
48698,12203,23
48699,12203,21
48700,12203,2
48701,12204,15
48702,12204,19
48703,12204,3
48704,12204,21
48705,12204,22
48706,12205,2
48707,12205,22
48708,12205,11
48709,12205,7
48710,12205,14
48711,12206,12
48712,12206,18
48713,12206,2
48714,12206,24
48715,12206,20
48716,12207,12
48717,12207,24
48718,12207,21
48719,12207,19
48720,12207,23
48721,12208,2
48722,12208,10
48723,12208,1
48724,12208,22
48725,12208,13
48726,12209,12
48727,12209,11
48728,12209,5
48729,12209,16
48730,12210,20
48731,12210,14
48732,12210,18
48733,12211,13
48734,12211,9
48735,12211,19
48736,12212,9
48737,12212,14
48738,12212,6
48739,12212,10
48740,12212,8
48741,12213,19
48742,12213,4
48743,12213,16
48744,12213,15
48745,12214,6
48746,12214,22
48747,12214,10
48748,12214,4
48749,12215,11
48750,12215,1
48751,12215,9
48752,12215,19
48753,12216,24
48754,12216,4
48755,12216,20
48756,12217,22
48757,12217,14
48758,12217,19
48759,12217,6
48760,12218,22
48761,12218,16
48762,12218,8
48763,12218,3
48764,12218,5
48765,12219,12
48766,12219,7
48767,12219,5
48768,12219,9
48769,12219,19
48770,12220,8
48771,12220,6
48772,12220,7
48773,12220,19
48774,12221,3
48775,12221,16
48776,12221,19
48777,12222,3
48778,12222,17
48779,12222,18
48780,12222,14
48781,12222,11
48782,12223,4
48783,12223,3
48784,12223,8
48785,12224,13
48786,12224,12
48787,12224,1
48788,12224,9
48789,12225,2
48790,12225,1
48791,12225,4
48792,12225,16
48793,12226,23
48794,12226,1
48795,12226,19
48796,12226,13
48797,12227,20
48798,12227,3
48799,12227,9
48800,12228,13
48801,12228,2
48802,12228,16
48803,12228,11
48804,12229,10
48805,12229,16
48806,12229,6
48807,12229,21
48808,12229,20
48809,12230,17
48810,12230,1
48811,12230,15
48812,12230,14
48813,12231,9
48814,12231,1
48815,12231,20
48816,12231,7
48817,12232,24
48818,12232,11
48819,12232,17
48820,12232,23
48821,12233,20
48822,12233,19
48823,12233,16
48824,12233,11
48825,12234,9
